iteration,Z,Z_total,input_preservation_weight,input_preservation_loss,loss,layer_name,prompt,timestep_index,image_id,identity_id,seed,learning_rate,finite_gradient_flag,nan_or_inf_flag,input_psnr,input_ssim,input_mse,input_l2,combined_mean_disp_px,combined_max_disp_px,combined_p95_disp_px,jacobian_det_min,foldover_fraction,smoothness_tv,tps_mean_disp,tps_max_disp,tps_p95_disp,delaunay_mean_disp,delaunay_max_disp,delaunay_p95_disp,rolling_mean_disp,rolling_max_disp,rolling_p95_disp,dct_mean_disp,dct_max_disp,dct_p95_disp,fft_phase_norm,fft_phase_max,fft_phase_mean_abs,legacy_fft_strength_equivalent,fft_spatial_delta_mse,tps_grad_norm,delaunay_grad_norm,rolling_grad_norm,dct_grad_norm,fft_grad_norm,total_grad_norm,num_total_params,num_clamped_total,fraction_clamped_total,num_at_min_total,num_at_max_total,components_at_boundary,seconds_iter,seconds_elapsed,peak_vram_gb,Z_increase_from_initial,valid_checkpoint,valid_checkpoint_score
0,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.09269941598176956,0.18435197323560715,5.832516670227051,0.0,False,nan
1,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14315849915146828,0.3283078595995903,5.832516670227051,0.0,True,0.0
2,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14291413873434067,0.4718785844743252,5.832516670227051,0.0,True,0.0
3,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14179109595716,0.6140252035111189,5.832516670227051,0.0,True,0.0
4,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14105083607137203,0.7556053791195154,5.832516670227051,0.0,True,0.0
5,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14181225933134556,0.8979333750903606,5.832516670227051,0.0,True,0.0
6,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14355112425982952,1.0417998246848583,5.832516670227051,0.0,True,0.0
7,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14388629980385303,1.1861561369150877,5.832516670227051,0.0,True,0.0
8,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14490746520459652,1.3317276444286108,5.832516670227051,0.0,True,0.0
9,0.00040352344512939453,0.00040352344512939453,0.0,0.00010784123151097447,-0.00040352344512939453,unet.conv_in,add headphones,6,joe_biden_01,joe_biden,1234,0.02,True,False,39.67215161281986,0.9990147352218628,0.00010784123151097447,0.010384663008153439,0.19725406169891357,0.577694833278656,0.4629822075366974,0.9648504257202148,0.0,0.003994069993495941,0.08548212796449661,0.23893339931964874,0.17155739665031433,0.08503899723291397,0.21855299174785614,0.15178923308849335,0.06205253675580025,0.10364881902933121,0.10325627028942108,0.12195925414562225,0.31671032309532166,0.2357078641653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,0,0.0,0,0,,0.14665607176721096,1.4787137936800718,5.832516670227051,0.0,True,0.0
